id,A,B,C,D,E,F,G,H,I,J,X,Y,Z
371,0.9874982860070224,0.0223264175476964,0.6825542084126289,0.8299027183222798,0.9939460612790134,0.9995972763588584,0.4095092863830565,0.9384101029624689,0.0967765997063559,0.0867658894415458,-36.622574,-42.47949,29.03737
199,0.9654995330706482,0.0063512843587583,0.6839174596344451,0.9324183718584538,0.998669449056254,0.999944735169938,0.4228763687963401,0.5790698595827906,0.0108367660506393,0.7795854675302579,-9.777412,-67.524315,34.56356
688,0.7228559383740847,0.9959432403821128,0.0215709356242812,0.9999789076509686,0.9646479214812071,0.3016165532114406,0.1658357257302514,0.999457763789296,0.0335939727314315,0.0457915364170979,-30.40872,14.176013,24.455553
585,0.926307899583724,0.0064691090032255,0.6233013378651426,0.960564695139676,0.998814379117364,0.9999486797530992,0.7862076075428084,0.4803543734580649,0.030142065022399,0.6675904472266894,-9.304893,-62.943565,28.447958
902,0.3492817596735961,0.0072302852618802,0.6781174124055777,0.8992709495126846,0.9944858402871432,0.9999751633591168,0.9282839598761476,0.0621197662114121,0.049015790077618,0.8899247146302924,3.5322597,-63.908134,15.568085
60,0.0018668364788759,0.980332226422898,0.000222286465226,0.995382807715399,0.9643971100818745,0.2939289622051797,0.3226511546835665,0.2824588935023318,0.668292154060535,0.9942525484004856,18.14171,5.5558434,7.877821
329,0.204090754098098,0.9870790148497126,0.0035888133795872,0.9999479999017358,0.9952882249821616,0.795615510418183,0.6010708505544823,0.9976747316042456,0.09736471829302,0.0550426341495748,-15.689543,5.072209,24.796995
97,0.922758610851706,0.0069533071754607,0.5767661798469964,0.9644647275360024,0.9988635581197304,0.9999457670647598,0.784629993350491,0.5026577939229914,0.0334140380169496,0.6585050057727484,-9.502065,-62.138336,28.548199
313,0.006810499009394,0.9994805596350004,0.0001697826984148,0.9999560534350986,0.7026297302927804,0.0262313407745928,0.803412967516344,0.9167958385046314,0.9067087143942404,0.4776230011321195,1.0846989,11.695128,0.028556159
975,0.0029180588101992,0.9814930346198064,0.0003070051540622,0.9998486496321772,0.9926521033856286,0.710160375974894,0.8343426306524542,0.9167566186187168,0.3030715143896626,0.7332225052143833,6.480707,-0.62513673,14.075319
300,0.0758144360315547,0.979950423477402,0.0037289635545735,0.9995935693542162,0.9963571081344808,0.8265583406187819,0.1794146266133122,0.9897528055241636,0.0362767485336786,0.493586393805293,3.7432935,7.8142037,32.01821
278,0.0208378000175935,0.9930697668174142,0.001413162580734,0.9998208401658228,0.9935953287158452,0.6097226827907128,0.3818279585918778,0.982303065833008,0.1087791156426276,0.5534522855954677,4.9518914,8.572883,25.626917
925,0.9550846623061566,0.098741861232626,0.3949365669568037,0.968449179381489,0.9947342766931287,0.999153154927428,0.3383523743885293,0.982969483322332,0.0780193438046866,0.0442051156553808,-38.513187,-32.05857,29.04966
602,0.1566713336661005,0.9935269584990744,0.0031388854753016,0.999960237868841,0.9926429916807916,0.6130218589482533,0.4113716849850157,0.997493714049064,0.1023345583525144,0.0805606815509378,-11.921717,9.314261,25.111464
440,0.9792585064292098,0.0113433772831279,0.9910029933553032,0.0029963498723978,0.3993026192571267,0.9555412995925348,0.5559137559451542,0.8464065919061176,0.8073434864727155,0.0052350532286277,-42.671974,-36.5593,10.271296
838,0.0125801516172098,0.9998203574935974,0.0001863230615176,0.9999580505512028,0.6120575991857856,0.010623535103303,0.6093704587119295,0.9528585185942832,0.922749332353237,0.2821997980983952,-0.39671484,18.084509,1.1964043
571,0.0036649455620313,0.997335670188782,0.0001240151884073,0.999494694588492,0.8384694161240214,0.0460566988283713,0.441913583490031,0.724289386257372,0.8143903867778545,0.9104920487852936,10.799888,11.701043,7.4502015
880,0.0042562484256853,0.9978219272865648,0.0002021227366508,0.999750565704409,0.8857092641557103,0.0659311354265066,0.5745199003819834,0.8439930412001144,0.7218759858734057,0.8660457083386328,7.8865185,10.0472975,7.4559216
262,0.9908565435115212,0.0076170226153183,0.9928749070355274,0.0020413129343589,0.7534055248950862,0.9803409803415598,0.3963325736308313,0.8716755887315608,0.5696240953005304,0.0136159362355846,-41.274433,-41.948586,16.51738
579,0.5729930265293203,0.0020587452036052,0.9893876179542463,0.0070513514709916,0.9452215852404904,0.997022851275246,0.6292870637549276,0.023075317908982,0.8610953123798912,0.2568555190487118,-9.742564,-60.588596,9.750941
24,0.0030602235629956,0.7319127147820035,0.0004457440181876,0.9957489256466364,0.9953778797204031,0.9643075917630516,0.7023613933288813,0.5775547247640571,0.3799909386998538,0.9595038569563392,13.420533,-16.811373,14.559743
31,0.8959300503167523,0.0063541648507043,0.3446082807864015,0.9487314568770776,0.9984586494875144,0.9999301259792096,0.3055812372630472,0.4212529606505832,0.0080564549281086,0.9058768675810428,0.28438196,-65.58413,34.342976
618,0.0696791983255362,0.9658998346246956,0.0034356911558378,0.9994868863150016,0.9976507987780836,0.8896613369993829,0.2317471907761886,0.9867241136981988,0.0303743450255872,0.5622764509031232,4.9789586,5.2066717,31.623701
11,0.0207359427236665,0.9961840244610376,0.0013054425276557,0.9996642242186976,0.9817011099110362,0.392655407782569,0.1822346072535061,0.9774573813077524,0.1322440901779132,0.7286697361785839,7.9595866,12.655575,25.69654
222,0.9519185271785666,0.979791470417498,0.2703719482248099,0.9997654815088972,0.9361106367707612,0.579707373538138,0.0788687179538504,0.9995163081094204,0.0057941125146713,0.0381444967932165,-45.087955,12.017973,30.495987
821,0.0805801060692306,0.9996402340702786,0.0010208481893194,0.9999877370063772,0.9320010662762064,0.0999105982592717,0.8085897339635462,0.9928822919560364,0.6594676002563942,0.0915414010189025,-11.274782,8.243166,5.8852253
297,0.0161044640398079,0.3320831597523839,0.0019470885044802,0.9951193085169184,0.997960536233158,0.9937240665260862,0.730020450890599,0.7059949974860203,0.129077243254132,0.931374929006787,12.359678,-28.189196,21.191462
55,0.9962484982618564,0.6677483640308614,0.9918574119606643,0.7746337163932159,0.0025525883910375,0.043641490540859,0.423581684958968,0.9932190319931083,0.4588462950503952,0.0001090829922414,-58.970676,2.051144,4.738986
543,0.0026982923136659,0.9979111423840696,6.315866334549725e-05,0.9996619518108998,0.645444438782895,0.0174892447585181,0.6891250573197663,0.6157417051443969,0.8792992182691691,0.8687679148949481,9.141772,11.510024,0.42476216
210,0.2569545294774883,0.0016689069379679,0.9939177256315096,0.0080798612593932,0.9148504627795556,0.995208368437243,0.9488123288249692,0.0133113044133341,0.828168373682468,0.2915969081182741,-6.100724,-63.127018,3.3765574
605,0.0005227356366512,0.9891936766639275,0.0,0.997856558852629,0.8153778550124045,0.0483412580483475,0.5545527077102582,0.1451589086593401,0.9351713803083476,0.9648783443002223,19.443367,8.0079565,0.9010141
693,0.0922155375418581,0.9554595792337672,0.0034129950751506,0.9996560405474432,0.9982998123528344,0.9293812764748376,0.3624832893568806,0.9911394113170258,0.03606943344036,0.3719429038797788,1.0016412,3.1873336,31.36215
663,0.9611853686376886,0.0020180977050844,0.989203096566168,0.0172120725678514,0.9881920726201362,0.9983594905623712,0.3177603075036104,0.2817205177906512,0.2903812886126893,0.3884930569354378,-14.517884,-61.018898,22.477678
867,0.0018858865457401,0.9381491050837528,0.0002935226311578,0.9968635266555737,0.9948601563829748,0.8735065101583488,0.5320208935715299,0.6249347211796701,0.2899752771434147,0.9733496319115378,14.592114,-5.124435,14.4549055
71,0.0043941136494655,0.9153795125786826,0.000535847708748,0.9988796729238364,0.9961139108327152,0.915245384893617,0.5778599646458351,0.8594127876463069,0.1263915658507985,0.9171497624993192,11.785089,-5.1839175,19.971882
544,0.032830883231624,0.9996605678386412,0.0007235220253452,0.9999185436905236,0.8432885852146982,0.0413186952969933,0.2778977532424205,0.9841998457050618,0.654529601850705,0.3261914701726915,-0.70839745,18.445059,12.728383
108,0.6553613712844767,0.993918254544114,0.0175946423436748,0.9999832122119956,0.981293831327922,0.689825312711405,0.8337997147746172,0.9996122590844628,0.2066930467611498,0.0091588474177379,-31.215582,3.2041497,18.141724
494,0.998108152174797,0.7535725263787939,0.9251508031947776,0.9870079638983872,0.5213189881045861,0.959704730870749,0.642018798840556,0.9988540229835544,0.0504729407215557,0.0037549745540911,-68.71578,-4.0707045,23.234982
591,0.0014018466702362,0.9903958888015892,0.0001845213880783,0.9997547050904196,0.9856055989737004,0.512732835883442,0.8669542932641305,0.842905944101795,0.5146194390663266,0.8508543803409615,7.180572,0.0067014,8.227589
742,0.3518756420043963,0.988600866411901,0.0089069980424568,0.9998870753472964,0.9908426862142904,0.6841138358714659,0.1329568744058817,0.9979824799810784,0.031736325179446,0.1083788713335177,-14.597478,11.277901,31.129658
293,0.976842281237999,0.0037061411286758,0.9891813763919272,0.0118653723111935,0.98258159205183,0.9972601108358736,0.3298585056296664,0.5154738588691189,0.3573725480584643,0.2234165527430852,-21.684223,-56.398647,22.579994
290,0.0020337422932882,0.9938680838887424,0.000243476146732,0.9996851964404444,0.975204318131216,0.282053657351425,0.7053067054812466,0.7847055918941963,0.4932415613793958,0.932561414001237,9.021931,4.614357,8.092245
653,0.0051698958390294,0.6759849028157086,0.0008470867953927,0.9984286149918732,0.993886893185733,0.9754977032054556,0.9081153299796816,0.7386124334952452,0.3937838285922454,0.8594161127901041,9.1618,-20.153027,14.541071
40,0.8754935029686896,0.9972517602060088,0.0405225383466799,0.9999913458302148,0.9339740756113672,0.2896881896475879,0.8064620759068207,0.9998830916810666,0.1672771658983585,0.007485819085279,-38.023342,8.39653,11.796359
590,0.0012266421141369,0.732863492534867,0.0055112389765424,0.994989370837552,0.8758605852684507,0.9292759825372084,0.9788280154752642,0.3957157859590003,0.913368977620604,0.4607165741724365,6.3934097,-20.608507,2.1461248
308,0.0019059777092695,0.9917376970932782,0.0001316923191183,0.9982948382447072,0.9162004019386298,0.1209468162628819,0.3806466420790219,0.4006386029265548,0.784671373168282,0.9797835871889192,15.669956,8.338761,6.912004
680,0.2823719285302155,0.0026032884297201,0.7136568473212132,0.2644549211453472,0.9935285969494848,0.999854568912061,0.3980952344616351,0.007783619631822,0.0139843499891987,1.0,17.232536,-70.68922,21.578865
67,0.9983286144041978,0.2171924791808061,0.9968295301883772,0.0799677522309088,0.0589458070135369,0.7305180290934967,0.0793377708139072,0.9878692492151766,0.486276898930803,0.0006397624455068,-64.68651,-10.879986,17.05774
276,0.2082925601755749,0.0501485983175522,0.0088766948961369,0.9969125586088508,0.9993675760815376,0.9992872504220044,0.7521329675690878,0.8177885173590822,0.0588739924278845,0.7164601306692541,4.4561214,-41.10532,27.533064
68,0.5508398409174263,0.0136590673778626,0.0649927368788314,0.9572557390359676,0.9992355748589457,0.9997143938795195,0.1611407657809433,0.5170172780878247,0.0101798597691135,0.9544222692652056,10.677611,-51.974304,34.151985
319,0.3355337929091055,0.2779215852945226,0.007639165447847,0.997809108575264,0.999971384103514,0.997844122639205,0.4097596467787051,0.9742595530976648,0.0133402097396772,0.5907759190418118,4.392878,-26.197523,33.776035
549,0.0027326985563418,0.98747990418532,0.0003061343452331,0.9981109784305252,0.98427242595662,0.4015223732385326,0.3378706543559763,0.6336662649174565,0.3766661089650966,0.9839259245512824,14.796922,6.201704,13.381138
999,0.6423752219994736,0.0043820047302186,0.2865172593934561,0.941623375295996,0.9972239403665896,0.9999096914118026,0.4779152543679021,0.1747031785939365,0.0148562988391873,0.9560849676545542,5.5452743,-63.348396,27.98934
715,0.04968393581589,0.0283948876928751,0.3194864970456184,0.8552439493838881,0.9780055950506752,0.9997265936212552,0.9397494478674572,0.0434362991414401,0.3295400309038239,0.8426718986269475,7.638538,-54.304905,8.980231
754,0.00327129590132,0.905197349266111,0.0009139989450701,0.999678419259479,0.9750674358182628,0.8778383131221906,0.9915550652202124,0.816128910104916,0.7109984809384051,0.5887258477858239,3.191646,-11.2554035,8.160565
328,0.803831435938832,0.0130705402921209,0.1103566019708255,0.976142501071285,0.9992020072778164,0.9998718213801654,0.3438871559853454,0.6472102840050686,0.0177973475213693,0.8396275628028103,1.1373118,-55.582756,34.178467
383,0.0482983512757751,0.3334105405365871,0.0024796031173655,0.9972147037558056,0.99951025216807,0.9949792827035782,0.5324909245707599,0.8876071271398505,0.0378269377757977,0.8923777643096241,11.305697,-24.343424,27.30865
452,0.2657957175639889,0.0031168676198038,0.5909627109399889,0.3864270453687318,0.9940340520091776,0.9998309522453512,0.410011736481179,0.0123461496039793,0.0149845516327506,0.9984817397635872,16.322788,-67.64153,21.640926
523,0.0526746861975733,0.0078292272045882,0.751900033548661,0.2255409987314358,0.9813494898768932,0.9998160075617252,0.8164221644780254,0.0061816150198038,0.1448783601224202,0.989333941462214,13.623723,-64.860985,9.213202
219,0.3471013028348736,0.9985408479807604,0.0034030108015077,0.9999990790241524,0.9720627414749904,0.1837417335820806,0.3587565196623645,0.9988977358755566,0.1467497155873909,0.0479987797188917,-19.933064,13.722856,18.258957
788,0.9706648941328572,0.0031833694121211,0.946741407087438,0.6933227308992062,0.9966780095710214,0.9999544746304236,0.6283643272492249,0.2642464607684432,0.0124118138612269,0.7028189529611908,-8.976965,-74.06352,28.575926
437,0.0621493165363064,0.9876711237645696,0.0034820342004162,0.9995507039348752,0.9939413718017038,0.7256568234202672,0.12022296147447,0.98785671187489,0.0447168629813328,0.5601483669511625,4.8847914,10.202824,31.724012
765,0.0060039243838478,0.9975194706226892,0.0003751984937409,0.9996556851708932,0.9310001654175302,0.1022236947084575,0.4106034242155764,0.9047338953280852,0.5432197431622225,0.8730848303075501,8.846118,11.15751,13.016648
89,0.0024268563898496,0.8303677792078378,0.0010752987643748,0.9992250088348612,0.9773785413400996,0.9199040646875852,0.9749524227161702,0.7144952841468213,0.7052012541398454,0.7035499548555334,6.0173297,-15.992338,8.422744
64,0.7535224417020279,0.9981396881293876,0.0171463759826721,0.9999980579422344,0.9533885873098356,0.2883426750483501,0.7776794768924673,0.9997407881103336,0.2157455661459212,0.010748647790833,-33.03974,8.39762,11.909598
827,0.9982191641119964,0.1392881668188568,0.997163160072154,0.0461027745778872,0.508342731911482,0.9815995056989976,0.0659951689003708,0.991794478581384,0.2380968778265924,0.0037910639755907,-63.12714,-22.198277,23.112726
717,0.8779291386063794,0.0029053894154594,0.8318935335112636,0.8945355820119882,0.9968843969971308,0.999975031195248,0.5928209815846008,0.1442614594946735,0.003419179876885,0.9220762451391056,-0.72651744,-74.225525,28.327372
352,0.0434342025030616,0.0700750801478097,0.025350921569727,0.9810568832523564,0.9902315414294268,0.99908132894796,0.912696263760189,0.2644606424187259,0.2537456581059138,0.8169832814346731,7.588609,-44.54909,15.028754
937,0.9929839694888604,0.0164008698985485,0.9780242133399556,0.0114728263773729,0.8957030243775417,0.9928794377399296,0.1441715912911719,0.9144729743930712,0.5882403576960132,0.0229640569780349,-37.077747,-42.054665,22.6136
257,0.8638520801849647,0.9848664463666428,0.0786233273119905,0.9999013754994516,0.9711243417681986,0.6283352696017876,0.112125130999045,0.9994145067095056,0.0108343505816722,0.0512656870923438,-37.0299,11.287876,30.590723
636,0.0011913399276963,0.9942175551907269,6.99149387429765e-05,0.9994499972280628,0.906593634528712,0.0921602548314586,0.7625331809396105,0.4830646428871606,0.8324117500563862,0.9531020431913328,10.510016,5.053395,1.1670269
645,0.9650929547912532,0.1619948093034178,0.4247752168407822,0.9661301621972608,0.9782980318641914,0.9982196713556306,0.694728114111683,0.9903370515922322,0.2225951575771945,0.009641548459478,-40.4504,-29.087112,23.015648
555,0.0240434767973714,0.9954618475585552,0.0010189464229112,0.9999633611782373,0.9914024333193514,0.5374502080249128,0.6915848341563952,0.9892630177713668,0.292370019665057,0.1913137147898683,-3.6601279,6.707554,18.744293
960,0.9996138682584766,0.3144355377963626,0.9895310311600172,0.7368163658849644,0.3040306133112729,0.9882097324293676,0.1861153879330763,0.9947744135274644,0.0064371488391722,0.0107053917827062,-81.418755,-11.51503,29.70857
169,0.1216415842037606,0.9990367634932764,0.0012306580659781,0.9999882425420326,0.97135014262188,0.1818566701549117,0.64999286498812,0.9965077271189532,0.3908773408654103,0.0712574261553656,-13.132912,10.190744,12.150753
918,0.7776025921304854,0.9913446978008272,0.0411248628006908,0.9999102599131988,0.967571482824575,0.4677657320803737,0.0338045276516755,0.9990400394462894,0.0104220801613634,0.0837115505712322,-31.104975,14.838798,30.75759
529,0.9960099469778978,0.7992073186737836,0.8690685626076642,0.9925411567588784,0.7035292930595307,0.9636805962030052,0.6428971570098517,0.9991176477365016,0.0533275642279275,0.0045009181529035,-64.45707,-4.846645,23.493559
824,0.2812854991126277,0.998990976195214,0.0027656187758595,0.999994374038844,0.975354386447572,0.2607081911444961,0.7313731092853498,0.9984302829211372,0.3306281768860584,0.0318937597034953,-20.001097,8.573683,12.036962
986,0.9812256235411976,0.0093075958622709,0.7707931819772501,0.7868748068077973,0.9971864396754588,0.9998728685246644,0.5919681685195667,0.7587869324349057,0.0808587604907058,0.2456513931869549,-24.25339,-55.45362,28.813517
817,0.0211157928482915,0.0106609010739876,0.9858353885547744,0.0089524858749833,0.7263908832123745,0.9931355306518612,0.8832684279447727,0.0065033883877681,0.9712777952368976,0.4317368340876857,4.2724147,-55.564957,2.6372895
87,0.9727200189499614,0.0592755647918321,0.993055089393406,0.0057431853643483,0.0599246622864091,0.8471554238353958,0.3600817739480164,0.9408345931615546,0.9320606563249484,0.0010563598980343,-46.106045,-21.718872,10.506369
433,0.0197779335807856,0.8646245932494896,0.001297304969288,0.9984739330099386,0.998272986525644,0.9535443035349422,0.3658589449168328,0.9294445272030232,0.0499462773369561,0.8836521005919198,11.942022,-3.4431956,26.838408
185,0.0106362039112951,0.9987561284344731,0.0005230608319772,0.9996808668529,0.8443871129230421,0.0477719011847758,0.2763713319362191,0.9428685975539814,0.6701159090888374,0.7639302224915854,7.4122024,15.241326,13.434081
979,0.5515669067904403,0.9951783069600502,0.010434777081823,0.9999863155001776,0.9849947819480032,0.649349655150917,0.7904720943865178,0.9994210183125312,0.206671393626342,0.0119313357516664,-28.555168,4.5329685,18.28293
535,0.0059647080743678,0.997533447270566,0.0004009974564624,0.999871193519229,0.9652306268552902,0.1870555087638979,0.6035502766399149,0.9487739553109686,0.4092819079146259,0.7468995812349694,6.1385536,8.8870325,13.230598
295,0.0043814903523999,0.8998522082201927,0.0005429292862943,0.9983186484735496,0.9963687763608188,0.9273141115693628,0.5157248993194864,0.8271041669150259,0.1209225288714371,0.9405069205841114,13.134798,-6.031918,20.508165
893,0.9538518637069322,0.0678336015447051,0.3846388471772294,0.964136880155475,0.9967028990979032,0.9993990813879134,0.3659202866723803,0.9692842676365014,0.0781722019729064,0.0726152956684698,-35.81153,-35.41842,29.10247
426,0.1578353598221526,0.999891443025272,0.0015223389865091,0.9999893487141104,0.7929975716323331,0.0227985977779512,0.5890384741694683,0.9960086728541588,0.6917371060291624,0.0551360964975608,-15.718448,13.576592,5.9415064
714,0.9997283638652864,0.699651821162228,0.996427256546562,0.7719423096324403,0.0683829666183087,0.582913801159134,0.0955535889974409,0.9953693987316,0.3259828958464973,0.0010943000590979,-70.52233,0.16020672,17.20008
261,0.9593682245034862,0.0083532262611895,0.5624321410333953,0.9432828536460662,0.9988504477530584,0.9999455535692794,0.3840047992155345,0.6449613566413993,0.0142214406748161,0.7568830789748291,-9.284638,-64.60635,34.94016
238,0.2214844862206727,0.0131481182021642,0.0936337994137404,0.9416021327878592,0.995396521653321,0.9997694960463586,0.6842520003837764,0.1719488456480603,0.0652265998532083,0.9431536089195188,8.705343,-54.252216,21.516296
560,0.4793953405668696,0.9948250133704925,0.0148803212143519,0.9999065559885942,0.9655643865360668,0.3507866972958804,0.0022820419235636,0.9981179964578883,0.0246955116535489,0.1354904004703694,-18.435583,18.703588,30.982151
584,0.0352098691959643,0.9762181274818572,0.0023714026180367,0.9979246309804942,0.9945543066558632,0.7749935753110085,0.0370013458654613,0.9450580138749238,0.0402902958205095,0.9124616279577948,13.961784,8.228383,32.33714
446,0.9933367210685556,0.9764297108867768,0.7185248988892108,0.9993864649104898,0.688478602204977,0.3486762843059533,0.1419661306395546,0.9997176468749664,0.0038096553738513,0.0171019902843213,-57.411427,13.913188,24.170555
868,0.0128225569609387,0.0133724158480558,0.9811709360947184,0.0096315053504392,0.6306693883451714,0.992667111401474,0.8581669287124929,0.0056820247999911,0.9772399778040176,0.4951759220995554,6.038928,-53.56979,2.6339254
801,0.8015811405339098,0.9992120827569846,0.039711985484918,0.9999715498547952,0.7970406423131688,0.0496579812570894,0.9224915223705132,0.9996888956431464,0.3129743902561298,0.0036534755707154,-34.814983,9.744149,5.4421973
